TYPE,SCOPE,NAME,DESCRIPTION,,SPECIFIER,Specifier,ATTRIBUTES
ALIAS,,BmsDoS15B02,,,BmsDoHmiStatBits[15].2,BMSDOHMISTATBITS[15].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B03,,,BmsDoHmiStatBits[15].3,BMSDOHMISTATBITS[15].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B04,,,BmsDoHmiStatBits[15].4,BMSDOHMISTATBITS[15].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B05,,,BmsDoHmiStatBits[15].5,BMSDOHMISTATBITS[15].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B06,,,BmsDoHmiStatBits[15].6,BMSDOHMISTATBITS[15].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B07,,,BmsDoHmiStatBits[15].7,BMSDOHMISTATBITS[15].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B08,,,BmsDoHmiStatBits[15].8,BMSDOHMISTATBITS[15].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B09,,,BmsDoHmiStatBits[15].9,BMSDOHMISTATBITS[15].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B10,,,BmsDoHmiStatBits[15].10,BMSDOHMISTATBITS[15].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B11,,,BmsDoHmiStatBits[15].11,BMSDOHMISTATBITS[15].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B12,,,BmsDoHmiStatBits[15].12,BMSDOHMISTATBITS[15].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B13,,,BmsDoHmiStatBits[15].13,BMSDOHMISTATBITS[15].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B14,,,BmsDoHmiStatBits[15].14,BMSDOHMISTATBITS[15].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B15,,,BmsDoHmiStatBits[15].15,BMSDOHMISTATBITS[15].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16,,,BmsDoHmiStatBits[16],BMSDOHMISTATBITS[16],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B00,,,BmsDoHmiStatBits[16].0,BMSDOHMISTATBITS[16].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B01,,,BmsDoHmiStatBits[16].1,BMSDOHMISTATBITS[16].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B02,,,BmsDoHmiStatBits[16].2,BMSDOHMISTATBITS[16].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B03,,,BmsDoHmiStatBits[16].3,BMSDOHMISTATBITS[16].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B04,,,BmsDoHmiStatBits[16].4,BMSDOHMISTATBITS[16].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B05,,,BmsDoHmiStatBits[16].5,BMSDOHMISTATBITS[16].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B06,,,BmsDoHmiStatBits[16].6,BMSDOHMISTATBITS[16].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B07,,,BmsDoHmiStatBits[16].7,BMSDOHMISTATBITS[16].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B08,,,BmsDoHmiStatBits[16].8,BMSDOHMISTATBITS[16].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B09,,,BmsDoHmiStatBits[16].9,BMSDOHMISTATBITS[16].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B10,,,BmsDoHmiStatBits[16].10,BMSDOHMISTATBITS[16].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B11,,,BmsDoHmiStatBits[16].11,BMSDOHMISTATBITS[16].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B12,,,BmsDoHmiStatBits[16].12,BMSDOHMISTATBITS[16].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B13,,,BmsDoHmiStatBits[16].13,BMSDOHMISTATBITS[16].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B14,,,BmsDoHmiStatBits[16].14,BMSDOHMISTATBITS[16].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B15,,,BmsDoHmiStatBits[16].15,BMSDOHMISTATBITS[16].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17,,,BmsDoHmiStatBits[17],BMSDOHMISTATBITS[17],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B00,,,BmsDoHmiStatBits[17].0,BMSDOHMISTATBITS[17].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B01,,,BmsDoHmiStatBits[17].1,BMSDOHMISTATBITS[17].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B02,,,BmsDoHmiStatBits[17].2,BMSDOHMISTATBITS[17].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B03,,,BmsDoHmiStatBits[17].3,BMSDOHMISTATBITS[17].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B04,,,BmsDoHmiStatBits[17].4,BMSDOHMISTATBITS[17].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B05,,,BmsDoHmiStatBits[17].5,BMSDOHMISTATBITS[17].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B06,,,BmsDoHmiStatBits[17].6,BMSDOHMISTATBITS[17].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B07,,,BmsDoHmiStatBits[17].7,BMSDOHMISTATBITS[17].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B08,,,BmsDoHmiStatBits[17].8,BMSDOHMISTATBITS[17].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B09,,,BmsDoHmiStatBits[17].9,BMSDOHMISTATBITS[17].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B10,,,BmsDoHmiStatBits[17].10,BMSDOHMISTATBITS[17].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B11,,,BmsDoHmiStatBits[17].11,BMSDOHMISTATBITS[17].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B12,,,BmsDoHmiStatBits[17].12,BMSDOHMISTATBITS[17].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B13,,,BmsDoHmiStatBits[17].13,BMSDOHMISTATBITS[17].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B14,,,BmsDoHmiStatBits[17].14,BMSDOHMISTATBITS[17].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B15,,,BmsDoHmiStatBits[17].15,BMSDOHMISTATBITS[17].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18,,,BmsDoHmiStatBits[18],BMSDOHMISTATBITS[18],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B00,,,BmsDoHmiStatBits[18].0,BMSDOHMISTATBITS[18].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B01,,,BmsDoHmiStatBits[18].1,BMSDOHMISTATBITS[18].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B02,,,BmsDoHmiStatBits[18].2,BMSDOHMISTATBITS[18].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B03,,,BmsDoHmiStatBits[18].3,BMSDOHMISTATBITS[18].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B04,,,BmsDoHmiStatBits[18].4,BMSDOHMISTATBITS[18].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B05,,,BmsDoHmiStatBits[18].5,BMSDOHMISTATBITS[18].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B06,,,BmsDoHmiStatBits[18].6,BMSDOHMISTATBITS[18].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B07,,,BmsDoHmiStatBits[18].7,BMSDOHMISTATBITS[18].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B08,,,BmsDoHmiStatBits[18].8,BMSDOHMISTATBITS[18].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B09,,,BmsDoHmiStatBits[18].9,BMSDOHMISTATBITS[18].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B10,,,BmsDoHmiStatBits[18].10,BMSDOHMISTATBITS[18].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B11,,,BmsDoHmiStatBits[18].11,BMSDOHMISTATBITS[18].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B12,,,BmsDoHmiStatBits[18].12,BMSDOHMISTATBITS[18].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B13,,,BmsDoHmiStatBits[18].13,BMSDOHMISTATBITS[18].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B14,,,BmsDoHmiStatBits[18].14,BMSDOHMISTATBITS[18].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B15,,,BmsDoHmiStatBits[18].15,BMSDOHMISTATBITS[18].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19,,,BmsDoHmiStatBits[19],BMSDOHMISTATBITS[19],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B00,,,BmsDoHmiStatBits[19].0,BMSDOHMISTATBITS[19].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B01,,,BmsDoHmiStatBits[19].1,BMSDOHMISTATBITS[19].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B02,,,BmsDoHmiStatBits[19].2,BMSDOHMISTATBITS[19].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B03,,,BmsDoHmiStatBits[19].3,BMSDOHMISTATBITS[19].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B04,,,BmsDoHmiStatBits[19].4,BMSDOHMISTATBITS[19].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B05,,,BmsDoHmiStatBits[19].5,BMSDOHMISTATBITS[19].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B06,,,BmsDoHmiStatBits[19].6,BMSDOHMISTATBITS[19].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B07,,,BmsDoHmiStatBits[19].7,BMSDOHMISTATBITS[19].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B08,,,BmsDoHmiStatBits[19].8,BMSDOHMISTATBITS[19].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B09,,,BmsDoHmiStatBits[19].9,BMSDOHMISTATBITS[19].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B10,,,BmsDoHmiStatBits[19].10,BMSDOHMISTATBITS[19].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B11,,,BmsDoHmiStatBits[19].11,BMSDOHMISTATBITS[19].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B12,,,BmsDoHmiStatBits[19].12,BMSDOHMISTATBITS[19].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B13,,,BmsDoHmiStatBits[19].13,BMSDOHMISTATBITS[19].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B14,,,BmsDoHmiStatBits[19].14,BMSDOHMISTATBITS[19].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B15,,,BmsDoHmiStatBits[19].15,BMSDOHMISTATBITS[19].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B00,,,BmsDoHmiStatBits[1].0,BMSDOHMISTATBITS[1].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B01,,,BmsDoHmiStatBits[1].1,BMSDOHMISTATBITS[1].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B02,,,BmsDoHmiStatBits[1].2,BMSDOHMISTATBITS[1].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B03,,,BmsDoHmiStatBits[1].3,BMSDOHMISTATBITS[1].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B04,,,BmsDoHmiStatBits[1].4,BMSDOHMISTATBITS[1].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B05,,,BmsDoHmiStatBits[1].5,BMSDOHMISTATBITS[1].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B06,,,BmsDoHmiStatBits[1].6,BMSDOHMISTATBITS[1].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B07,,,BmsDoHmiStatBits[1].7,BMSDOHMISTATBITS[1].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B08,,,BmsDoHmiStatBits[1].8,BMSDOHMISTATBITS[1].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B09,,,BmsDoHmiStatBits[1].9,BMSDOHMISTATBITS[1].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B10,,,BmsDoHmiStatBits[1].10,BMSDOHMISTATBITS[1].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B11,,,BmsDoHmiStatBits[1].11,BMSDOHMISTATBITS[1].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B12,,,BmsDoHmiStatBits[1].12,BMSDOHMISTATBITS[1].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B13,,,BmsDoHmiStatBits[1].13,BMSDOHMISTATBITS[1].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B14,,,BmsDoHmiStatBits[1].14,BMSDOHMISTATBITS[1].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B15,,,BmsDoHmiStatBits[1].15,BMSDOHMISTATBITS[1].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2,,,BmsDoHmiStatBits[2],BMSDOHMISTATBITS[2],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B00,,,BmsDoHmiStatBits[2].0,BMSDOHMISTATBITS[2].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B01,,,BmsDoHmiStatBits[2].1,BMSDOHMISTATBITS[2].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B02,,,BmsDoHmiStatBits[2].2,BMSDOHMISTATBITS[2].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B03,,,BmsDoHmiStatBits[2].3,BMSDOHMISTATBITS[2].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B04,,,BmsDoHmiStatBits[2].4,BMSDOHMISTATBITS[2].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B05,,,BmsDoHmiStatBits[2].5,BMSDOHMISTATBITS[2].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B06,,,BmsDoHmiStatBits[2].6,BMSDOHMISTATBITS[2].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B07,,,BmsDoHmiStatBits[2].7,BMSDOHMISTATBITS[2].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B08,,,BmsDoHmiStatBits[2].8,BMSDOHMISTATBITS[2].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B09,,,BmsDoHmiStatBits[2].9,BMSDOHMISTATBITS[2].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B10,,,BmsDoHmiStatBits[2].10,BMSDOHMISTATBITS[2].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B11,,,BmsDoHmiStatBits[2].11,BMSDOHMISTATBITS[2].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B12,,,BmsDoHmiStatBits[2].12,BMSDOHMISTATBITS[2].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B13,,,BmsDoHmiStatBits[2].13,BMSDOHMISTATBITS[2].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B14,,,BmsDoHmiStatBits[2].14,BMSDOHMISTATBITS[2].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B15,,,BmsDoHmiStatBits[2].15,BMSDOHMISTATBITS[2].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3,,,BmsDoHmiStatBits[3],BMSDOHMISTATBITS[3],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B00,,,BmsDoHmiStatBits[3].0,BMSDOHMISTATBITS[3].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B01,,,BmsDoHmiStatBits[3].1,BMSDOHMISTATBITS[3].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B02,,,BmsDoHmiStatBits[3].2,BMSDOHMISTATBITS[3].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B03,,,BmsDoHmiStatBits[3].3,BMSDOHMISTATBITS[3].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B04,,,BmsDoHmiStatBits[3].4,BMSDOHMISTATBITS[3].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B05,,,BmsDoHmiStatBits[3].5,BMSDOHMISTATBITS[3].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B06,,,BmsDoHmiStatBits[3].6,BMSDOHMISTATBITS[3].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B07,,,BmsDoHmiStatBits[3].7,BMSDOHMISTATBITS[3].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B08,,,BmsDoHmiStatBits[3].8,BMSDOHMISTATBITS[3].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B09,,,BmsDoHmiStatBits[3].9,BMSDOHMISTATBITS[3].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B10,,,BmsDoHmiStatBits[3].10,BMSDOHMISTATBITS[3].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B11,,,BmsDoHmiStatBits[3].11,BMSDOHMISTATBITS[3].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B12,,,BmsDoHmiStatBits[3].12,BMSDOHMISTATBITS[3].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B13,,,BmsDoHmiStatBits[3].13,BMSDOHMISTATBITS[3].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B14,,,BmsDoHmiStatBits[3].14,BMSDOHMISTATBITS[3].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B15,,,BmsDoHmiStatBits[3].15,BMSDOHMISTATBITS[3].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4,,,BmsDoHmiStatBits[4],BMSDOHMISTATBITS[4],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B00,,,BmsDoHmiStatBits[4].0,BMSDOHMISTATBITS[4].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B01,,,BmsDoHmiStatBits[4].1,BMSDOHMISTATBITS[4].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B02,,,BmsDoHmiStatBits[4].2,BMSDOHMISTATBITS[4].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B03,,,BmsDoHmiStatBits[4].3,BMSDOHMISTATBITS[4].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B04,,,BmsDoHmiStatBits[4].4,BMSDOHMISTATBITS[4].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B05,,,BmsDoHmiStatBits[4].5,BMSDOHMISTATBITS[4].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B06,,,BmsDoHmiStatBits[4].6,BMSDOHMISTATBITS[4].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B07,,,BmsDoHmiStatBits[4].7,BMSDOHMISTATBITS[4].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B08,,,BmsDoHmiStatBits[4].8,BMSDOHMISTATBITS[4].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B09,,,BmsDoHmiStatBits[4].9,BMSDOHMISTATBITS[4].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B10,,,BmsDoHmiStatBits[4].10,BMSDOHMISTATBITS[4].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B11,,,BmsDoHmiStatBits[4].11,BMSDOHMISTATBITS[4].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B12,,,BmsDoHmiStatBits[4].12,BMSDOHMISTATBITS[4].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B13,,,BmsDoHmiStatBits[4].13,BMSDOHMISTATBITS[4].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B14,,,BmsDoHmiStatBits[4].14,BMSDOHMISTATBITS[4].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B15,,,BmsDoHmiStatBits[4].15,BMSDOHMISTATBITS[4].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5,,,BmsDoHmiStatBits[5],BMSDOHMISTATBITS[5],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B00,,,BmsDoHmiStatBits[5].0,BMSDOHMISTATBITS[5].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B01,,,BmsDoHmiStatBits[5].1,BMSDOHMISTATBITS[5].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B02,,,BmsDoHmiStatBits[5].2,BMSDOHMISTATBITS[5].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B03,,,BmsDoHmiStatBits[5].3,BMSDOHMISTATBITS[5].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B04,,,BmsDoHmiStatBits[5].4,BMSDOHMISTATBITS[5].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B05,,,BmsDoHmiStatBits[5].5,BMSDOHMISTATBITS[5].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B06,,,BmsDoHmiStatBits[5].6,BMSDOHMISTATBITS[5].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B07,,,BmsDoHmiStatBits[5].7,BMSDOHMISTATBITS[5].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B08,,,BmsDoHmiStatBits[5].8,BMSDOHMISTATBITS[5].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B09,,,BmsDoHmiStatBits[5].9,BMSDOHMISTATBITS[5].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B10,,,BmsDoHmiStatBits[5].10,BMSDOHMISTATBITS[5].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B11,,,BmsDoHmiStatBits[5].11,BMSDOHMISTATBITS[5].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B12,,,BmsDoHmiStatBits[5].12,BMSDOHMISTATBITS[5].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B13,,,BmsDoHmiStatBits[5].13,BMSDOHMISTATBITS[5].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B14,,,BmsDoHmiStatBits[5].14,BMSDOHMISTATBITS[5].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS5B15,,,BmsDoHmiStatBits[5].15,BMSDOHMISTATBITS[5].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS6,,,BmsDoHmiStatBits[6],BMSDOHMISTATBITS[6],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS6B00,,,BmsDoHmiStatBits[6].0,BMSDOHMISTATBITS[6].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS6B01,,,BmsDoHmiStatBits[6].1,BMSDOHMISTATBITS[6].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS6B02,,,BmsDoHmiStatBits[6].2,BMSDOHMISTATBITS[6].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
