TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,Specifier,ATTRIBUTES
ALIAS,,AltOxSpLimErr,,,AlBitsTrig[13].8,ALBITSTRIG[13].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltOxSpor,,,AlBitsTrig[13].5,ALBITSTRIG[13].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltPemsHbFail,,,AlBitsTrig[24].8,ALBITSTRIG[24].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltPpFbAif,,,AlBitsTrig[28].11,ALBITSTRIG[28].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltQlaFrnHiHi,,,AlBitsTrig[27].15,ALBITSTRIG[27].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltQlaFrnLoLo,,,AlBitsTrig[28].0,ALBITSTRIG[28].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltRemDmdAif,,,AlBitsTrig[2].7,ALBITSTRIG[2].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltRlmNoErr,,,AlBitsTrig[29].15,ALBITSTRIG[29].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltShOutStmPrsAif,,,AlBitsTrig[0].2,ALBITSTRIG[0].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltShOutStmTmpAif,,,AlBitsTrig[0].5,ALBITSTRIG[0].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmDrmPrsAAif,,,AlBitsTrig[0].0,ALBITSTRIG[0].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmDrmPrsBAif,,,AlBitsTrig[0].3,ALBITSTRIG[0].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmDrmPrsDev,,,AlBitsTrig[29].8,ALBITSTRIG[29].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmFlwAif,,,AlBitsTrig[1].10,ALBITSTRIG[1].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmFlwDpAif,,,AlBitsTrig[1].9,ALBITSTRIG[1].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmInjPrsAif,,,AlBitsTrig[1].3,ALBITSTRIG[1].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmOutPrsAif,,,AlBitsTrig[0].1,ALBITSTRIG[0].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmOutTmpAif,,,AlBitsTrig[0].4,ALBITSTRIG[0].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltStmTmpShInAif,,,AlBitsTrig[0].10,ALBITSTRIG[0].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltSuvPosFail,,,AlBitsTrig[28].10,ALBITSTRIG[28].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltWbdDevHi,,,AlBitsTrig[22].5,ALBITSTRIG[22].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltWbdDevHiHi,,,AlBitsTrig[22].4,ALBITSTRIG[22].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltWbdDevLo,,,AlBitsTrig[22].6,ALBITSTRIG[22].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltWbdDevLoLo,,,AlBitsTrig[22].7,ALBITSTRIG[22].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AltWbdPosFbAif,,,AlBitsTrig[2].15,ALBITSTRIG[2].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AlWbdDevHi,,,StatBits[22].5,STATBITS[22].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AlWbdDevHiHi,,,StatBits[22].4,STATBITS[22].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AlWbdDevLo,,,StatBits[22].6,STATBITS[22].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AlWbdDevLoLo,,,StatBits[22].7,STATBITS[22].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AlWbdPosFbAif,,,StatBits[2].15,STATBITS[2].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AnyAlarmAct,,,StatBits[126].1,STATBITS[126].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao17ManExcDevAct,,,StatBits[49].0,STATBITS[49].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao26ManExcDevAct,,,StatBits[49].9,STATBITS[49].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao27ManExcDevAct,,,StatBits[49].10,STATBITS[49].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao28ManExcDevAct,,,StatBits[49].11,STATBITS[49].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao29ManExcDevAct,,,StatBits[49].12,STATBITS[49].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao30ManExcDevAct,,,StatBits[49].13,STATBITS[49].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao31ManExcDevAct,,,StatBits[49].14,STATBITS[49].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Ao32ManExcDevAct,,,StatBits[49].15,STATBITS[49].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoActBits0,,,StatBits[75],STATBITS[75],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoActBits1,,,StatBits[76],STATBITS[76],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoAphTcvPos,,,Ao[22],AO[22],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoAphTcvPosSet,,,AoSet[22],AOSET[22],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoAphTcvPosSetDev,,,AoSet[54],AOSET[54],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoAtmStmPcvPos,,,Ao[17],AO[17],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoAtmStmPosSet,,,AoSet[17],AOSET[17],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoAtmStmPosSetDev,,,AoSet[49],AOSET[49],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoBiasFcvPos,,,Ao[15],AO[15],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoBiasFcvPosSet,,,AoSet[15],AOSET[15],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoBiasFcvPosSetDev,,,AoSet[47],AOSET[47],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoChgAccept,,,SetBits[0].7,SETBITS[0].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoChgCancel,,,SetBits[0].8,SETBITS[0].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoDaStmPcvPosSet,,,AoSet[13],AOSET[13],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaStmPcvPosSetDev,,,AoSet[45],AOSET[45],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaWtrLcv2Pos,,,Ao[19],AO[19],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaWtrLcv2PosSet,,,AoSet[19],AOSET[19],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaWtrLcv2PosSetDev,,,AoSet[51],AOSET[51],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaWtrLcvPosSet,,,AoSet[14],AOSET[14],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoDaWtrLcvPosSetDev,,,AoSet[46],AOSET[46],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFddPosSet,,,AoSet[3],AOSET[3],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFddPosSetDev,,,AoSet[35],AOSET[35],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdfSpdSet,,,AoSet[7],AOSET[7],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdfSpdSetDev,,,AoSet[39],AOSET[39],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw1Spd,,,Ao[20],AO[20],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw1SpdSet,,,AoSet[20],AOSET[20],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw1SpdSetDev,,,AoSet[52],AOSET[52],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw2Spd,,,Ao[21],AO[21],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw2SpdSet,,,AoSet[21],AOSET[21],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdw2SpdSetDev,,,AoSet[53],AOSET[53],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdwFcvPosSet,,,AoSet[12],AOSET[12],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFdwFcvPosSetDev,,,AoSet[44],AOSET[44],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFgrdPosSet,,,AoSet[5],AOSET[5],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFgrdPosSetDev,,,AoSet[37],AOSET[37],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFgrfSpdSet,,,AoSet[8],AOSET[8],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoFgrfSpdSetDev,,,AoSet[40],AOSET[40],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoGasFcvPosSet,,,AoSet[9],AOSET[9],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoGasFcvPosSetDev,,,AoSet[41],AOSET[41],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIbdPosSet,,,AoSet[1],AOSET[1],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIbdPosSetDev,,,AoSet[33],AOSET[33],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIdfSpdSet,,,AoSet[6],AOSET[6],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIdfSpdSetDev,,,AoSet[38],AOSET[38],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIvdPosSet,,,AoSet[2],AOSET[2],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoIvdPosSetDev,,,AoSet[34],AOSET[34],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoJckPosSet,,,AoSet[0],AOSET[0],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoJckPosSetDev,,,AoSet[32],AOSET[32],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoManExcDevAct,,,StatBits[39].0,STATBITS[39].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoManExcDevActW0,,,StatBits[48],STATBITS[48],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoManExcDevActW1,,,StatBits[49],STATBITS[49],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoMdPcvPos,,,Ao[24],AO[24],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoMdPcvPosSet,,,AoSet[24],AOSET[24],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoMdPcvPosSetDev,,,AoSet[56],AOSET[56],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoOilFcvPosSet,,,AoSet[10],AOSET[10],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoOilFcvPosSetDev,,,AoSet[42],AOSET[42],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoOutDmpPosSet,,,AoSet[11],AOSET[11],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoOutDmpPosSetDev,,,AoSet[43],AOSET[43],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17,,,Ao[16],AO[16],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17Act,,,StatBits[76].0,STATBITS[76].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17AutoAct,,,StatBits[47].0,STATBITS[47].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17PosSet,,,AoSet[16],AOSET[16],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17PosSetDev,,,AoSet[48],AOSET[48],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17SelAuto,,,SetBits[42].0,SETBITS[42].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoSpare17SelMan,,,SetBits[42].1,SETBITS[42].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AoSpare26,,,Ao[25],AO[25],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare26PosSet,,,AoSet[25],AOSET[25],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare26PosSetDev,,,AoSet[57],AOSET[57],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare27,,,Ao[26],AO[26],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare27PosSet,,,AoSet[26],AOSET[26],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare27PosSetDev,,,AoSet[58],AOSET[58],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare28,,,Ao[27],AO[27],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare28PosSet,,,AoSet[27],AOSET[27],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare28PosSetDev,,,AoSet[59],AOSET[59],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare29,,,Ao[28],AO[28],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare29PosSet,,,AoSet[28],AOSET[28],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare29PosSetDev,,,AoSet[60],AOSET[60],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare30,,,Ao[29],AO[29],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare30PosSet,,,AoSet[29],AOSET[29],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare30PosSetDev,,,AoSet[61],AOSET[61],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare31,,,Ao[30],AO[30],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare31PosSet,,,AoSet[30],AOSET[30],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare31PosSetDev,,,AoSet[62],AOSET[62],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare32,,,Ao[31],AO[31],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare32PosSet,,,AoSet[31],AOSET[31],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoSpare32PosSetDev,,,AoSet[63],AOSET[63],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmInjFcvPos,,,Ao[18],AO[18],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmInjFcvPosSet,,,AoSet[18],AOSET[18],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmInjFcvPosSetDev,,,AoSet[50],AOSET[50],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmTcvPos,,,Ao[23],AO[23],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmTcvPosSet,,,AoSet[23],AOSET[23],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoStmTcvPosSetDev,,,AoSet[55],AOSET[55],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoWbdPosSet,,,AoSet[4],AOSET[4],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AoWbdPosSetDev,,,AoSet[36],AOSET[36],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AphTcvAutoAct,,,StatBits[47].6,STATBITS[47].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AphTcvManExcDevAct,,,StatBits[49].6,STATBITS[49].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AphTcvPos,,,MiscData[76],MISCDATA[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AphTcvPosDev,,,MiscData[77],MISCDATA[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AphTcvSelAuto,,,SetBits[42].12,SETBITS[42].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AphTcvSelMan,,,SetBits[42].13,SETBITS[42].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AtmStmAutoAct,,,StatBits[47].1,STATBITS[47].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AtmStmManExcDevAct,,,StatBits[49].1,STATBITS[49].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AtmStmPcvPos,,,MiscData[66],MISCDATA[66],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AtmStmPcvPosDev,,,MiscData[67],MISCDATA[67],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,AtmStmSelAuto,,,SetBits[42].2,SETBITS[42].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,AtmStmSelMan,,,SetBits[42].3,SETBITS[42].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7AirPrs,,,AiEu[76],AIEU[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7AirPrsAct,,,StatBits[74].12,STATBITS[74].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7AirPrsMax,,,AiSclMax[76],AISCLMAX[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7AirPrsMin,,,AiSclMin[76],AISCLMIN[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7AirPrsRng,,,AiRng[76],AIRNG[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7ChemCond,,,AiEu[78],AIEU[78],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7ChemCondAct,,,StatBits[74].14,STATBITS[74].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7ChemCondMax,,,AiSclMax[78],AISCLMAX[78],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7ChemCondMin,,,AiSclMin[78],AISCLMIN[78],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7ChemCondRng,,,AiRng[78],AIRNG[78],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7CondRetFlw,,,AiEu[74],AIEU[74],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7CondRetFlwAct,,,StatBits[74].10,STATBITS[74].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7CondRetFlwMax,,,AiSclMax[74],AISCLMAX[74],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7CondRetFlwMin,,,AiSclMin[74],AISCLMIN[74],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7CondRetFlwRng,,,AiRng[74],AIRNG[74],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7DeminFlw,,,AiEu[75],AIEU[75],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7DeminFlwAct,,,StatBits[74].11,STATBITS[74].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7DeminFlwMax,,,AiSclMax[75],AISCLMAX[75],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7DeminFlwMin,,,AiSclMin[75],AISCLMIN[75],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7DeminFlwRng,,,AiRng[75],AIRNG[75],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7WtrPrs,,,AiEu[77],AIEU[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7WtrPrsAct,,,StatBits[74].13,STATBITS[74].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,B7WtrPrsMax,,,AiSclMax[77],AISCLMAX[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7WtrPrsMin,,,AiSclMin[77],AISCLMIN[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,B7WtrPrsRng,,,AiRng[77],AIRNG[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,BFWCondHiHiLim,,,MiscPrm[91],MISCPRM[91],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,BFWCondHiLim,,,MiscPrm[90],MISCPRM[90],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvAutoAct,,,StatBits[46].15,STATBITS[46].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvManExcDevAct,,,StatBits[48].15,STATBITS[48].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvPos,,,MiscData[62],MISCDATA[62],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvPosDev,,,MiscData[63],MISCDATA[63],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvSelAuto,,,SetBits[41].14,SETBITS[41].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BiasFcvSelMan,,,SetBits[41].15,SETBITS[41].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms2OilIgtnInProg,,,BmsStatBits[48].3,BMSSTATBITS[48].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms2OilIgtnTmrDone,,,BmsStatBits[48].4,BMSSTATBITS[48].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms2OilSelOsr,,,BmsStatBits[42].3,BMSSTATBITS[42].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms6OilIgtnInProg,,,BmsStatBits[48].5,BMSSTATBITS[48].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms6OilIgtnTmrDone,,,BmsStatBits[48].6,BMSSTATBITS[48].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Bms6OilSelOsr,,,BmsStatBits[42].4,BMSSTATBITS[42].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAckAlarm,,,BmsSetBits[1].2,BMSSETBITS[1].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlarmAck2Sec,,,BmsStatBits[53].4,BMSSTATBITS[53].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlarmDet2Sec,,,BmsStatBits[53].3,BMSSTATBITS[53].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBattLow,,,BmsStatBits[17].4,BMSSTATBITS[17].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO0,,,BmsStatBits[0],BMSSTATBITS[0],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO1,,,BmsStatBits[1],BMSSTATBITS[1],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO2,,,BmsStatBits[2],BMSSTATBITS[2],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO3,,,BmsStatBits[3],BMSSTATBITS[3],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO4,,,BmsStatBits[4],BMSSTATBITS[4],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsFO5,,,BmsStatBits[5],BMSSTATBITS[5],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO0,,,BmsStatBits[10],BMSSTATBITS[10],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO1,,,BmsStatBits[11],BMSSTATBITS[11],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO2,,,BmsStatBits[12],BMSSTATBITS[12],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO3,,,BmsStatBits[13],BMSSTATBITS[13],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO4,,,BmsStatBits[14],BMSSTATBITS[14],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO5,,,BmsStatBits[15],BMSSTATBITS[15],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO6,,,BmsStatBits[16],BMSSTATBITS[16],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO7,,,BmsStatBits[17],BMSSTATBITS[17],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO8,,,BmsStatBits[18],BMSSTATBITS[18],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlBitsSO9,,,BmsStatBits[19],BMSSTATBITS[19],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlCfgError,,,BmsStatBits[15].15,BMSSTATBITS[15].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlCritInFail,,,BmsStatBits[16].0,BMSSTATBITS[16].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFc1,,,BmsStatBits[16].9,BMSSTATBITS[16].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFc2,,,BmsStatBits[16].10,BMSSTATBITS[16].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFoAlwco,,,BmsStatBits[0].2,BMSSTATBITS[0].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFoBdbp,,,BmsStatBits[0].4,BMSSTATBITS[0].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFoCcf,,,BmsStatBits[0].12,BMSSTATBITS[0].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFoCipFailedOff,,,BmsStatBits[1].12,BMSSTATBITS[1].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlFoCipFailedOn,,,BmsStatBits[2].9,BMSSTATBITS[2].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
